personId,contentId,eventStrength
-8550167523008133722,2317969739828155334,1.5849625007211563
-7478458454083355457,-6523871595334455509,1.0
5127372011815639401,-793729620925729327,1.0
3743121668889758064,231281690254211527,1.0
8368708280460693260,4706890430832287959,1.0
-2050699458865052139,372648779227126668,1.5849625007211563
-9016528795238256703,-324861070284719256,2.0
-229539536136014922,4815632823882298534,1.0
1538315580625707373,-3678789633202302491,3.3219280948873626
-2626634673110551643,-986193709330758766,2.0
-9016528795238256703,6426224004219108539,1.5849625007211563
-243996608453935772,428486625959995206,1.0
3829784524040647339,-6783772548752091658,1.0
1623838599684589103,1441248639512899483,1.0
-867171338823652769,8224860111193157980,2.4594316186372973
-1684566741313744330,4039031731864440026,1.0
-2979881261169775358,8931755432090459041,1.5849625007211563
899165159624701221,-6603351162010419903,1.0
3061273947166110301,7943906961970828120,1.5849625007211563
4209517478660372522,-7518373517401484139,2.700439718141092
-2785363955043455312,-8381230866408697127,3.1699250014423126
-3596626804281480007,638282658987724754,1.0
-1443636648652872475,-4338308747999225618,3.4594316186372978
3609194402293569455,-5794047401651735687,1.0
-3390049372067052505,-3886927790136130174,2.321928094887362
-709287718034731589,8483892789913825147,4.209453365628949
-8399605302938582500,1021946628105173582,2.321928094887362
-4028919343899978105,-2176468683077766369,1.0
-3325685634318512394,-1022885988494278200,1.0
-5375964707198876331,1356221992133852808,1.5849625007211563
-2626634673110551643,764116021156146784,1.5849625007211563
-3466039595643284366,-1633984990770981161,1.0
1365060072341041043,-4798431998955209742,1.5849625007211563
-2987910693129502800,-4754223659064624252,2.0
2002083152443772042,5045927063019110283,1.0
7392990465409599343,5238119115012015307,1.5849625007211563
-9016528795238256703,-6878119266243511199,1.0
-1616903969205976623,-9019582414165805420,2.321928094887362
-6786856227257648356,2725842723638001955,1.0
1895326251577378793,-3060116862184714437,1.0
-1387464358334758758,-1634742667970363668,1.0
-7267769888748948232,162771765556771108,1.0
-7566898119905906259,8224860111193157980,1.0
-6805567438224540711,-8954346068661072425,1.0
1623838599684589103,7933360486658437274,1.0
-1130272294246983140,4259370161044254504,1.0
7131993520591621461,-5784991738549272379,1.0
1116121227607581999,-1753606726398516179,1.0
670878778036881163,7494490104520466117,1.0
-4465926797008424436,-2440247087447106971,2.0
8663735706448940860,6031953227014493100,1.5849625007211563
-709287718034731589,2672238531812965181,1.0
-709287718034731589,7062745737910050042,2.700439718141092
-8550167523008133722,-986193709330758766,2.0
907221355688076938,1012456848389051365,2.321928094887362
-5868110530814399805,8631616594020837056,1.0
-6411371239765052331,8289311442635691404,2.0
-1032019229384696495,3585886677712899987,1.0
-1443636648652872475,-1981734999963962468,2.807354922057604
2754566407772265068,1356221992133852808,1.0
1120069409160402054,4761910285123871012,2.807354922057604
3609194402293569455,7140495736721533935,1.0
3829784524040647339,-6558712014192834002,1.5849625007211563
1960539917229374622,3180828616327439381,1.0
-4312494396888667550,-667193404227875686,1.5849625007211563
-108842214936804958,4419562057180692966,2.321928094887362
6247767575778104994,8586403905004879205,1.0
-709287718034731589,-587747935064273401,1.0
-5230721907253934520,-4798431998955209742,1.5849625007211563
-1443636648652872475,7334805502505837712,1.0
-3390049372067052505,3467834993860080188,1.0
3852137951376367218,3495098006178009360,1.0
674947025087085832,-6859269826758227273,1.0
3636910968448833585,3099207916247126790,1.0
-1578287561410088674,7620697593009487898,2.0
8698209668239173600,-6872546942144599345,1.5849625007211563
-9009798162809551896,880612740433495828,1.5849625007211563
8676130229735483748,5849490334294127641,2.584962500721156
1949009070102523745,-6156751702010469220,1.0
301435144665447655,764116021156146784,1.0
-1443636648652872475,4695698299220703541,1.0
3375381077362025672,4441012164161473407,1.0
-2065443854703875357,-4333957157636611418,1.0
-6786856227257648356,4372031182493802582,2.0
-709287718034731589,2285392309373358857,3.0874628412503395
1748162647671155552,-4944551138301474550,1.0
2873028073541627603,1120323498091467525,1.0
-3596626804281480007,-1730766821655383888,1.0
1623838599684589103,3965818599169726564,2.9068905956085187
4538019749913665294,-1573329182923097618,1.0
-7990997793599977496,-2967429522197137387,1.0
3609194402293569455,7993526700719577624,1.0
-5527145562136413747,-6659933088254630422,1.5849625007211563
-7267769888748948232,-4798431998955209742,1.5849625007211563
3649923015832992113,7414483722019578252,2.321928094887362
-1443636648652872475,-1173087925894083974,1.5849625007211563
-445337111692715325,764116021156146784,1.0
1116121227607581999,4158328739563138055,1.0
-9120685872592674274,-8964534883296838326,1.0
-4752363236131440693,-8208801367848627943,1.0
801895594717772308,-2323511129839590090,1.0
692689608292948411,4037478513037442964,1.0
3609194402293569455,3440451510720294447,1.0
4254153380739593270,-1787737696395220629,1.0
3636910968448833585,-7620438371471449873,1.5849625007211563
4209517478660372522,-2584174137395076448,1.0
-3390049372067052505,-4333056764244640444,2.0
-3216836291203563246,-3700095596785790870,1.0
7645894863578715801,3382795524953511662,1.0
-5388083602161519863,-6479058008972757948,1.0
8261378399174507610,-2131823791227094865,1.0
753551422329466662,8901449108040307914,2.0
8879844298911979276,9175693555063886126,1.0
3891637997717104548,-4145260601063545880,1.0
2416280733544962613,2793899372921426050,2.0
-1393866732742189886,8559816910657872807,1.0
374329072173397727,-535029905294961110,1.0
-3508202263850468997,-6156751702010469220,1.0
3375381077362025672,-2252459228396350242,1.0
5200962297848391505,-6124198068300347794,1.0
-7267769888748948232,6807042796917367736,1.5849625007211563
8652251853329201030,-7191607771634445823,1.0
8113324517692556322,-5322047011520469406,1.5849625007211563
-7606731662737258050,464601875539492971,1.0
1493119272824026132,-6728844082024523434,2.700439718141092
3943833391732076335,1356221992133852808,1.0
-9001583565812478106,886450434856305025,1.0
5565776571801586229,-6444494220871855741,1.0
-5070718731712624222,-4475938295812802739,1.5849625007211563
3829784524040647339,4644672909721737325,1.0
8676130229735483748,-1470592927114056630,1.0
6644119361202586331,7414483722019578252,1.5849625007211563
-5070718731712624222,-8627051188605351707,1.0
6408246065272657336,3643465492984939400,3.0
-1130272294246983140,-5458316826145145813,2.0
-9009798162809551896,623421554979899217,1.0
4568163094592867577,-133139342397538859,1.0
-1032019229384696495,-5253644367331262405,3.0874628412503395
6464364285286199002,3375733407275108717,1.0
7696404421947461044,-8043889175123948305,3.3923174227787602
-7410485589492665094,-8031358134051918098,1.0
1317292353478724560,-6772940823843058601,2.321928094887362
3429602690322213789,7498047411414226273,1.0
-468976912875459588,-9056114023474725450,1.0
599868086167624974,-2097075598039554565,1.0
1771843275312644574,-3581194288660477595,1.5849625007211563
2002083152443772042,2708089973817733462,2.584962500721156
-4654550534260740358,-7342604649736473979,1.0
2416280733544962613,5304344058087060692,2.321928094887362
-1479311724257856983,4317140528951861957,1.0
6999578934585823267,-1021685224930603833,1.0
-3595444231792050977,-2740396993975951758,1.0
5621833459783231486,491373795166252904,1.5849625007211563
8698209668239173600,-9050450867630628092,1.0
-4160173091318455989,6521856301289868251,1.5849625007211563
5693632915986723060,-4754223659064624252,1.0
8239286975497580612,-1259410223376598430,1.0
-8420584158427265596,6244532954645766056,2.9068905956085187
-9016528795238256703,-3061741807736367554,1.0
7316935598591113280,4920704891238922872,1.0
8968131284214320024,-5283011611531067471,1.0
-830175562779396891,880612740433495828,1.5849625007211563
-229539536136014922,6989198691754522425,1.0
3576137684812235192,2372438485070148864,2.4594316186372973
8676130229735483748,5338575284381070077,1.5849625007211563
1895326251577378793,4815632823882298534,1.0
2416280733544962613,1003778007373126185,1.0
-8719462623048086192,-6829454835237183038,1.0
3106760029136205156,5302085907556673015,2.321928094887362
5853826697811091550,-5044204125574973395,1.0
-1251984896177895077,-5011709367955107239,2.0
-4585796377251906117,-387651900461462767,1.5849625007211563
4079953840379998293,911037455259135591,1.0
8243474948679935093,6783622248311192269,1.5849625007211563
6971525809430309144,-3675009040647936899,2.0
3813842765808990208,4277778562135834208,2.807354922057604
8968131284214320024,5726008417498979736,1.0
-6411371239765052331,-8632408281960398473,1.0
-3374649409463162440,7507067965574797372,1.0
4254153380739593270,4164212115654350513,1.0
8239286975497580612,8901449108040307914,1.5849625007211563
3007736603136734729,-1038011342017850,3.1699250014423126
-89388927330481219,6304895356046683527,1.0
-2626634673110551643,-8971085667828564532,1.0
-1032019229384696495,7814856426770804213,1.0
3472075810981614387,2719909253419802298,2.4594316186372973
-5281916878353077993,-8717945432162716060,1.0
-1684566741313744330,3075564241645350154,2.321928094887362
-5230721907253934520,4259370161044254504,1.5849625007211563
6960073744377754728,-2447632164766022033,2.0
8698209668239173600,2495913984359439198,1.5849625007211563
-4654550534260740358,204997192300542382,1.0
-5645906903825510952,-6643406494673362190,1.5849625007211563
-7065799990117843402,4419562057180692966,1.5849625007211563
-5706287032724665714,-7492067511846042603,1.0
1539552466471655556,2171312647242674161,1.0
-108842214936804958,3306277069425849869,1.5849625007211563
1915826476552544131,-6603970730135147059,1.0
8766802480854827422,4877833951599818487,1.5849625007211563
1116121227607581999,3142843830268077617,1.0
-8132559109129514792,1107739178195154647,1.5849625007211563
-5527145562136413747,-5002383425685129595,2.321928094887362
-4611709672528454566,4876769046116846438,1.0
1202287501580555390,6769852549722242790,1.0
4254153380739593270,-1634742667970363668,1.0
534764222466712491,-8208801367848627943,2.0
363824806352919913,-4613284400780388067,1.0
8698209668239173600,-2358756719610361882,1.0
5030175185311671155,5410603488837817052,1.0
-3933783680725097100,9079880752026843473,1.0
8556982196776583357,4788854083489560153,1.5849625007211563
3396828831632510915,-5736221996280340620,1.0
-8384598282283588647,-879594538384021068,2.700439718141092
-2626634673110551643,-158184760257182670,3.0
2279740393166882579,6419848550542384295,1.0
1908339160857512799,4716135688735489427,1.5849625007211563
2966898457830124144,9220445660318725468,1.0
5660542693104786364,943818026930898372,1.0
-9016528795238256703,-5395935973320542237,1.5849625007211563
-5873562008332486480,-7518373517401484139,1.5849625007211563
-9063420486253202900,-912681925384819247,1.8073549220576042
-5179891559567091709,-8381230866408697127,1.0
-3535274684588209118,8890720798209849691,2.0
8243474948679935093,3375733407275108717,1.0
-6895155480127642372,-6542996094878850014,1.0
-8243020848740766897,-7124339858992523617,1.0
3763760030606782798,8586403905004879205,1.0
-1547632488317277075,7273139206342584600,1.0
7591088849912178995,-133139342397538859,1.0
-7329305023392956798,7077639154797499584,1.5849625007211563
3622641762376806537,6750029764020453263,1.0
-8853658195208337106,-3058031327323357308,2.321928094887362
-3352759316178227738,8224860111193157980,2.1699250014423126
1538315580625707373,8657408509986329668,1.5849625007211563
1493119272824026132,4781931173636001110,1.0
6525511498345160052,6615662748793536194,1.0
-7990997793599977496,4629488036162962359,2.0
7866703251910305848,-5361115220834660562,1.5849625007211563
1908339160857512799,3618271604906293310,1.0
434517017614495946,-1151034582628982912,1.0
6226325986476849014,-3224698078244963479,1.0
-1616903969205976623,5239464617027010625,2.321928094887362
7984451585080990517,-2549933363319068481,1.5849625007211563
670878778036881163,5302085907556673015,2.321928094887362
9109075639526981934,4039031731864440026,1.0
3302556033962996625,-4228415104574264137,5.169925001442312
9105269044962898535,-8949113594875411859,1.0
4160581188559697212,-3750879736572068916,1.0
2416280733544962613,-8312968399134741370,3.700439718141092
-6188912942004687815,9220445660318725468,1.0
-7898880382889684604,-7826213337362450520,1.0
-3598766333334489248,-1425776303341065806,1.5849625007211563
4313045637915476309,-6518848947517153700,1.0
-5823562314929634489,2817960273225808857,1.0
4794949202379942794,-3191013159715472435,1.0
3499125955852759846,-7908990633460844158,1.0
-6347007137547090068,7507067965574797372,1.0
-4028919343899978105,1181735998104559604,2.0
801895594717772308,2285392309373358857,2.1699250014423126
-1479311724257856983,-8680242653057858999,1.0
-89388927330481219,-498521148402713730,1.0
8237333675050684529,7358145651645216086,1.0
-2341407360157577080,3689128258624052102,1.0
-1578287561410088674,4999440443052714243,1.0
5206835909720479405,5901067357946111913,2.321928094887362
-6834891987379050070,-1734960446580993454,1.0
-6810967503878969134,4876769046116846438,1.0
2947963873628556360,-266262937631881148,1.0
-5527145562136413747,-6156751702010469220,1.0
-5087878572343192653,2518704978033827255,1.0
3609194402293569455,2321412363020240814,1.0
1960539917229374622,4259370161044254504,1.0
-3933783680725097100,-2314360211211303885,1.0
8663735706448940860,3818189513627822856,1.5849625007211563
-8020832670974472349,-2034054811536485879,1.0
4778050608932092852,-6783772548752091658,1.0
-1836083230511905974,-5570129644089964821,1.0
4568163094592867577,-7120369133608664808,1.0
2873028073541627603,6157037646878010131,1.0
-2690891220216547125,7818691400791322406,1.0
5443789138803907929,1681163606115593313,1.0
8920667914865172372,-133139342397538859,2.0
-7103674836099895927,1990052153136096105,1.0
627408625947732191,882422233694040097,1.0
-6284920522659750073,-1473180765724334454,1.5849625007211563
-2626634673110551643,-4333957157636611418,1.0
-2979881261169775358,-5148591903395022444,3.9068905956085187
-1130272294246983140,-8142426490949346803,3.3219280948873626
-6030696784871381528,7229629480273331039,2.0
-1443636648652872475,4533807694984784858,2.584962500721156
-4298177694576275482,4579557799493615039,1.0
-2511855597392146401,-6369211973034956889,1.0
-2626634673110551643,-4615575698508618335,1.0
4112820676974012466,6044362651232258738,2.1699250014423126
670878778036881163,-2328163218997425612,1.0
8239286975497580612,-730957269757756529,1.0
344280948527967603,8254285966695461849,1.0
-445337111692715325,2841458704671711663,1.0
3609194402293569455,-9090514312860140897,1.0
-5380862725077089346,-8771338872124599367,1.5849625007211563
4340306774493623681,-2539915991213675511,2.321928094887362
-5867382161915898777,5317978293082383492,1.0
-1032019229384696495,-4844663695104994694,2.1699250014423126
-2050699458865052139,4313871021753084020,1.0
3975064578509078598,-2069509552243850466,1.0
-5230721907253934520,8428597553954921991,1.5849625007211563
1960539917229374622,2048657552251060795,1.5849625007211563
3938645257702379823,2006478190737700267,3.1699250014423126
-331066625167168067,-4158297476631283435,1.0
2207651454681143681,5338677278233757627,1.0
1116121227607581999,8089766674179723607,2.0
-315113304665694510,4419562057180692966,1.5849625007211563
-634318177541615985,-6836878558969096936,1.0
-483468163475294331,4084131344684656470,1.5849625007211563
-3596626804281480007,8938071859536254465,1.5849625007211563
-445337111692715325,6766105865162331239,1.0
908938729693125261,4259370161044254504,1.0
-6030696784871381528,943818026930898372,2.700439718141092
2760160224512620259,-4024778022934140027,1.0
-5706287032724665714,-6504694273023533189,1.0
7308881151087125462,-3348652277274905234,1.0
-709287718034731589,2601622077116449484,1.5849625007211563
3302556033962996625,2417383163258637695,2.0
6644119361202586331,3322348437880079228,1.5849625007211563
-5187161118553677346,3099207916247126790,1.0
8323853447348356571,-4029704725707465084,1.5849625007211563
-8399605302938582500,-7542498020532209188,1.5849625007211563
-4298177694576275482,-1453783314552286835,1.0
-3196433790714486571,-3850803681204406658,1.0
2833428826475063405,-330801551666885085,2.4594316186372973
4313045637915476309,7507067965574797372,1.0
-1443636648652872475,-3920124114454832425,2.0
-1032019229384696495,-3697359635590244386,1.0
4209517478660372522,8886002764685330098,2.4594316186372973
-7540738139248278851,5568089143939945595,1.5849625007211563
301435144665447655,-3265730906936163775,1.0
6489937596283721990,4814419120794996930,1.0
1539552466471655556,3268064929368559554,1.0
-1032019229384696495,-5799839529845993396,2.0
3891637997717104548,-1633984990770981161,1.0
-4752363236131440693,9042192299854648021,1.0
-1863544689523892600,-559964548932224920,1.0
-9016528795238256703,-2705245562881239338,1.0
3609194402293569455,-377975173223377441,1.5849625007211563
-5087878572343192653,6620060201676471218,1.5849625007211563
5467013274030405401,-6783772548752091658,1.0
-9009798162809551896,-5319401396891346003,1.0
-6153009241569363021,2124033843135988844,2.321928094887362
5660542693104786364,-7613994611628693820,3.4594316186372978
7948079555216525045,8483892789913825147,1.0
-4384580909851654688,8224860111193157980,3.5849625007211565
5030175185311671155,7334805502505837712,1.5849625007211563
-1602833675167376798,-667193404227875686,2.321928094887362
3118792477913513242,-4029704725707465084,1.0
-9009798162809551896,-4760639635023250284,1.0
-7180761520671049625,3149164017776669829,1.0
1374824663945909617,4831903061865014867,1.0
-1479311724257856983,6858632230975272305,1.0
7591088849912178995,4904775878165401439,1.0
4297386640890689301,4313871021753084020,2.0
2944202749145946530,5659318589553771161,1.0
-3275942195366018617,5928346445655989915,2.0
-1032019229384696495,7155061818771055780,3.7548875021634687
5867547777922915203,4831903061865014867,1.5849625007211563
7022645187549453002,8710192305140953186,1.0
-2644571257397324782,6031953227014493100,1.0
-4160173091318455989,-14569272361926584,1.0
8418615305660062636,8428597553954921991,1.5849625007211563
-9109785559521267180,-7553931975579248065,1.0
-35428957105270993,6090089162789916215,2.0
599868086167624974,8769121796537771237,1.0
1116121227607581999,-3954182109690207118,1.8073549220576042
-4752363236131440693,-21036008762564671,2.321928094887362
7392990465409599343,2267321579404324900,1.5849625007211563
-2511855597392146401,8651615486877503655,1.0
-510621402112686165,-6523871595334455509,1.0
-4312494396888667550,5088013394045185972,1.0
-8781306637602263252,8828175072897143018,3.0
3094513233385472738,7814856426770804213,1.0
-4611709672528454566,3608243634452078989,1.0
-7990997793599977496,2719909253419802298,1.5849625007211563
6970482293998499949,-4084394822880420062,1.0
3217014177234377440,-7539647701814009718,1.0
-5264754785175108362,-6980020268309524947,1.0
-7990997793599977496,2156244701966673186,2.0
-1443636648652872475,1106203543388094548,1.5849625007211563
-2626634673110551643,-605114438206384896,1.0
2062670502532932588,5934557073194045393,1.0
-3474152259371895547,4195778828921942020,1.5849625007211563
4889177802413345393,-912681925384819247,1.0
-229539536136014922,-4754223659064624252,2.700439718141092
-2979537012405607453,5619251370090681244,1.5849625007211563
3938645257702379823,-4798431998955209742,1.5849625007211563
-8719462623048086192,5684817723169964056,1.0
1296936597887557880,-6893108632164641498,1.0
-4298177694576275482,5934557073194045393,2.4594316186372973
-1032019229384696495,5206308811707978799,2.807354922057604
3951178344539492760,809601605585939618,1.0
3061273947166110301,-1617279065634731389,2.321928094887362
301435144665447655,3382511589554885024,1.0
8239286975497580612,-6783772548752091658,1.0
-1292787032977259947,1469580151036142903,1.0
7392990465409599343,-1088742830039453732,1.0
-5527145562136413747,-8208801367848627943,2.0
-2901997243166418276,1881534532776527237,2.1699250014423126
-5795907895499274955,3751305746867503759,1.0
4313045637915476309,9175693555063886126,1.0
-1032019229384696495,9209629151177723638,2.0
3609194402293569455,6437568358552101410,1.0
-3390049372067052505,-6255454949363031923,1.5849625007211563
2901546026085255870,3273084325487543386,1.5849625007211563
-4092545774372727680,-2504825704002833401,1.0
3568240335801676264,-5736221996280340620,1.0
-6786856227257648356,-1443900796086927361,1.0
9137372837662939523,3262563792577344354,1.0
3734911646343191965,-8340365043226490059,1.0
-2772844562500836582,5787934590133549357,1.5849625007211563
-3596626804281480007,-1687864471892802710,1.5849625007211563
1908339160857512799,-6659933088254630422,1.0
8841741572929644986,4045164454094417310,1.0
881856221521045800,-8512461968928613053,1.0
1623838599684589103,1107739178195154647,1.0
-108842214936804958,4774970687540378081,2.0
-1032019229384696495,-7584037043735285197,1.0
8573995950821939440,3367026768872537336,2.0
-7487897518634781969,2388097612905924826,1.0
-9009798162809551896,8582210754044680874,1.0
4067645678703694326,-6542996094878850014,2.4594316186372973
2736634093130347762,1024145536490998555,1.0
-8694104221113176052,6519443272707698315,2.0
3035603429390266976,-7539387928750597096,1.5849625007211563
-445337111692715325,-4509487968959834430,1.0
2217185536926141514,-4561077506184283336,1.0
-7990997793599977496,6031953227014493100,1.0
-2511855597392146401,-8370744479086515302,2.321928094887362
2290322765105220968,5787934590133549357,1.5849625007211563
-8845298781299428018,8890720798209849691,2.4594316186372973
-108842214936804958,-8723313435347324769,1.0
-3500661007957156229,4918358495761748770,2.0
7392990465409599343,-7380550029266431533,1.0
267728530742702522,980458131533897249,2.584962500721156
-6944500707172804068,-3750879736572068916,2.0
8968131284214320024,-6999747484065183134,1.5849625007211563
-9223121837663643404,-4205346868684833897,1.5849625007211563
-7574071014482881124,8541347773340490171,2.321928094887362
6644119361202586331,-3428996085514172371,2.0
3636910968448833585,5930806521893160184,1.5849625007211563
5660542693104786364,1567984561327445971,1.0
-3500661007957156229,7273139206342584600,1.0
1296936597887557880,-5920475612630001479,1.0
-2979881261169775358,-8591127493017117985,1.5849625007211563
5512723557838096173,5965544132537436406,1.0
7157933165055102118,-908052164352446106,1.5849625007211563
-9016528795238256703,5701873751630396950,1.0
-1393866732742189886,-5850390492300666299,2.0
3106760029136205156,-7660505434580831027,1.5849625007211563
3576137684812235192,-8159730897893673528,2.700439718141092
3938645257702379823,4706890430832287959,1.0
7032629593137936425,3799414975499163376,1.0
-2108111265827636778,607684800821303652,1.0
4947619689618669252,8224860111193157980,1.0
-4045556372014952225,1441248639512899483,1.5849625007211563
1908339160857512799,400125073514833994,3.5849625007211565
3636910968448833585,-6993279786012379694,1.0
-3374649409463162440,3616722904601574426,2.0
-8853658195208337106,-8314629309720421219,1.5849625007211563
5263287149644492961,-8279505492976427918,1.0
8698209668239173600,4084131344684656470,1.5849625007211563
-1602833675167376798,6519443272707698315,2.584962500721156
-698695976631873505,9042192299854648021,1.0
-3596626804281480007,2468005329717107277,1.0
6971525809430309144,-8700857105739861338,1.0
1492042537097239970,2277184202014276839,1.5849625007211563
-445337111692715325,-5386512752101672374,1.0
-8004014040019183404,1768976290984301641,1.0
-2511855597392146401,-8278633353687754322,1.0
361614354650880527,156889606517612871,2.321928094887362
-1251984896177895077,8901449108040307914,1.0
6947583688031316012,-3462051751080362224,1.0
-1443636648652872475,7459643459148487877,2.0
8698209668239173600,-7350631483047993309,1.0
8189031666388954162,-4625438649010928449,1.0
7866703251910305848,319340024738595907,1.0
7869282721414305216,-4333957157636611418,1.0
-5145337910218163424,-7646922141533719881,1.0
-3626028832820976226,-6843047699859121724,1.0
5621833459783231486,3367026768872537336,1.5849625007211563
7392990465409599343,-5848755753905481990,1.0
-7531858294361854119,1556878199027930272,1.0
1296936597887557880,-6133746337603876146,1.0
-8243020848740766897,7226503561499839165,2.1699250014423126
-1443636648652872475,2586379029487881843,1.0
8341545449730058951,-6778286518036232293,1.0
6018247344671480458,-4070599188332885701,2.321928094887362
-387586131996064525,-133139342397538859,2.0
2754566407772265068,-6523871595334455509,1.0
4227773676394505435,-7722236679806608274,1.0
2551221442168658664,-4338308747999225618,1.5849625007211563
8676130229735483748,464601875539492971,3.2479275134435857
434517017614495946,-3678789633202302491,1.0
-3696538850054062306,-6590064508646491981,1.0
-2901997243166418276,-6643406494673362190,2.0
6034233372333743148,8028897172674067530,1.0
6686431125336194142,-860914756454619650,1.0
5030175185311671155,-5570129644089964821,1.0
-4069033192522234994,-133139342397538859,1.0
5621833459783231486,524776334673868069,1.0
-9060214117327732109,-5200964355640106406,2.0
-445337111692715325,-4872447160271266802,1.0
-1032019229384696495,511891900317865118,3.1699250014423126
-7496361692498935601,3616722904601574426,1.0
2183860428276579583,-3864069617285644895,1.0
-7267769888748948232,-7492067511846042603,1.0
-2385757031765501802,-3750879736572068916,1.0
3734911646343191965,-729129249377835720,1.5849625007211563
1163668879480930452,-1878569380455769122,1.0
-8243020848740766897,7985545205318799060,2.1699250014423126
-1032019229384696495,607684800821303652,1.0
599868086167624974,-4673235524420943843,1.0
148641288870400064,-5920475612630001479,1.0
3938645257702379823,-6195775145989617417,1.0
-2901997243166418276,-8742648016180281673,1.5849625007211563
-8550167523008133722,-3886927790136130174,1.5849625007211563
692689608292948411,-7539647701814009718,1.0
-5187161118553677346,-8052188270551570124,1.0
-1292787032977259947,3972616933829295411,1.5849625007211563
8676384235153995185,-1297580205670251233,1.0
1949009070102523745,5336562616168017846,1.0
-6850499260033618177,-3785072380450959101,1.0
-3390049372067052505,-703416562539077070,2.0
-7267769888748948232,-6156751702010469220,1.0
-830175562779396891,-1693609914930807886,1.5849625007211563
-709489070586681689,2106559900295325351,1.0
8841741572929644986,-4798431998955209742,1.5849625007211563
1116121227607581999,5338677278233757627,1.0
4313045637915476309,379773866860040428,1.0
8879844298911979276,-5488842573681626972,1.0
4313045637915476309,2765063319512128208,1.5849625007211563
7527226129639571966,1507299850679912107,2.0
-6944500707172804068,4313871021753084020,2.321928094887362
5663484293775216130,1577045425286888616,1.0
-5706287032724665714,-6156751702010469220,2.1699250014423126
3609194402293569455,-3954182109690207118,1.0
7392990465409599343,-6035458164887182128,1.0
-1032019229384696495,-3417523159811412977,2.0
-331066625167168067,-6523871595334455509,1.0
9013651444868609421,-1492574794514500033,1.0
7410250256723888301,880612740433495828,1.5849625007211563
2416280733544962613,4345055131254210605,1.0
-229539536136014922,1356221992133852808,1.0
8676130229735483748,4118743389464105405,3.0874628412503395
-8020832670974472349,6102826385978742696,1.0
-6944500707172804068,-7508055250504867652,1.5849625007211563
3094513233385472738,-3191013159715472435,1.0
-1352064057049251194,-5924996404988010,1.0
692689608292948411,6245165134513326654,1.0
2754566407772265068,119886322445874454,1.0
-6153009241569363021,-8018088591294066196,1.0
5970634102483953353,-5924996404988010,2.0
1623838599684589103,-7315032288233856709,1.0
-1602833675167376798,-7681408188643141872,2.584962500721156
4142810830429822977,8428597553954921991,1.0
-9009798162809551896,-7646922141533719881,1.0
2966898457830124144,6989198691754522425,1.0
-3596626804281480007,-6308850935767965758,2.321928094887362
-6933516293840979472,7087600436874507849,1.0
3429602690322213789,-5123671543726522991,1.0
7948079555216525045,1436883058900979473,1.0
2760160224512620259,-8992201526199201450,1.0
2760160224512620259,2581138407738454418,2.321928094887362
102305705598210278,-7294716554902079523,1.0
7890134385692540512,6644171916702621557,1.0
-2373656804845892625,-6511498353814468913,1.5849625007211563
-3325685634318512394,5533752987392101383,1.0
8872819156169667456,3367026768872537336,2.321928094887362
3829784524040647339,-4700714777342103147,3.5849625007211565
3586672003786969120,3268064929368559554,1.0
692689608292948411,2495913984359439198,2.0
801895594717772308,2429264894470039764,1.5849625007211563
-2108111265827636778,7814856426770804213,1.0
3609194402293569455,-7627738093477170171,1.0
3636910968448833585,-6255158415883847921,1.5849625007211563
-3275942195366018617,-7862677531530632089,1.5849625007211563
2805413569924963145,1060159005880386235,1.0
-534549863526737439,1873952032843878490,1.0
-7136511247670430002,39554158227241538,1.0
-9009798162809551896,-2328163218997425612,1.0
-7118575739764684077,-4233177915193302509,1.0
1116121227607581999,-6590064508646491981,1.0
2416280733544962613,865977730460714234,1.5849625007211563
6756039155228175109,-5829402940194444779,1.0
-588447608033313001,-5952729859839521828,1.0
-8550167523008133722,-1839591250599587429,1.5849625007211563
2553895156129400476,-7722236679806608274,1.0
3609194402293569455,-4831310174172854034,1.0
-7990997793599977496,-5848514031542611523,2.0
7948079555216525045,6750029764020453263,1.0
3829784524040647339,4419562057180692966,1.5849625007211563
-9109785559521267180,3322348437880079228,1.5849625007211563
3856314584219831841,3751305746867503759,1.0
-1443636648652872475,-4024778022934140027,2.807354922057604
3829784524040647339,1582315529508020223,2.321928094887362
3938645257702379823,1060159005880386235,1.0
674947025087085832,-5820943153819992582,1.0
-6946355789336786528,-4029704725707465084,2.0
1296936597887557880,3660989387512978561,1.0
-709287718034731589,-6814865160063205794,1.0
-6627505417926774253,-6156751702010469220,2.1699250014423126
-8560472911230584244,7851022564818849560,1.5849625007211563
-5299969637554720500,-8942026248671582808,1.0
7527226129639571966,-1787737696395220629,1.0
8548560600301988018,-4921088466135297415,1.0
-2979537012405607453,8386493184609384928,1.0
5660542693104786364,4575580212020245658,1.0
3576137684812235192,7508152369854945139,1.0
4942487288765370891,-3678789633202302491,1.0
-9009798162809551896,3075564241645350154,2.0
-2726721797588771398,-3363563881552061188,1.0
2766187446275090740,6989198691754522425,1.0
5200962297848391505,880612740433495828,1.5849625007211563
-5706287032724665714,3582716808949240433,1.0
7645894863578715801,-5283009029345397378,1.5849625007211563
-2626634673110551643,4139191914110236238,1.5849625007211563
-8243020848740766897,7270966256391553686,1.5849625007211563
692689608292948411,-1926525896637230556,1.5849625007211563
6970482293998499949,-5297634649735765167,1.5849625007211563
1317292353478724560,-4944551138301474550,1.0
